VEventBit3,beam_type,VEventBit1,VEventBit0,VEventBit7,VEventBit6,VEventBit5,VEventBit9,VEventBit8,lumi_seen,daq_time_end,VEventBit22,VEventBit23,VEventBit20,VEventBit21,VEventBit26,VEventBit24,VEventBit25,active_detectors,VEventBit2,run,VEventBit14,VEventBit28,lhc_beam_mode,run_duration,daq_time_start,beam_energy,partition,VEventBit13,VEventBit11,VEventBit10,VEventBit17,VEventBit16,VEventBit15,lhc_period,VEventBit19
489819,p-p,189926,,,42323,,,,20241.209558512102,1446273298.0,,,,104825,,,,ITSSPD ITSSDD ITSSSD TPC TRD TOF HMPID PHOS CPV FMD T0 VZERO ACORDE EMCAL AD,,241057,,,STABLE BEAMS,4039,1446269259.0,6500.0,PHYSICS_1,,,22321,,1087489,,LHC15l,
692716,p-p,267920,,,62819,,,,29971.88998133158,1446280361.0,,,,147845,,,,ITSSPD ITSSDD ITSSSD TPC TRD TOF HMPID PHOS CPV FMD T0 VZERO ACORDE EMCAL AD,,241062,,,STABLE BEAMS,5925,1446274436.0,6500.0,PHYSICS_1,,,31861,,1503374,,LHC15l,
518661,p-p,201342,,619211,39552,,129245,52571,21334.061565389744,1446284865.0,,,,111351,,,,ITSSPD ITSSDD ITSSSD TPC TRD TOF HMPID PHOS CPV FMD T0 VZERO ACORDE EMCAL AD MUONTRK MUONTRG,,241069,,,STABLE BEAMS,4345,1446280520.0,6500.0,PHYSICS_1,,106545,24265,,1113073,,LHC15l,
275084,p-p,106911,,342769,21718,,71333,29214,11139.849407700633,1446288092.0,,,,59070,,,,ITSSPD ITSSDD ITSSSD TPC TRD TOF HMPID PHOS CPV FMD T0 VZERO ACORDE AD MUONTRK MUONTRG,,241075,,,STABLE BEAMS,2350,1446285742.0,6500.0,PHYSICS_1,,59158,,,586248,,LHC15l,
272455,p-p,111155,,355007,21021,,76515,30074,11187.299055842292,1446326756.0,,,,57730,,,,ITSSPD ITSSDD ITSSSD TPC TRD TOF PHOS CPV FMD T0 VZERO ACORDE EMCAL AD PMD MUONTRK MUONTRG,,241141,,,STABLE BEAMS,2303,1446324453.0,6500.0,PHYSICS_1,,55481,45790,,527111,,LHC15l,
225029,p-p,70435,,352789,21096,,75637,30315,11843.561287934343,1446329468.0,,,,36772,,,,ITSSPD ITSSDD ITSSSD TPC TRD TOF CPV FMD T0 VZERO ACORDE EMCAL AD MUONTRK MUONTRG,,241144,,,STABLE BEAMS,2418,1446327050.0,6500.0,PHYSICS_1,,55326,8235,,433660,,LHC15l,
486916,p-p,158434,,635362,37975,,136887,54199,21520.72901526363,1446335426.0,,,,84354,,,,ITSSPD ITSSSD TPC TRD TOF CPV FMD T0 VZERO ACORDE EMCAL AD MUONTRK MUONTRG,,241152,,,STABLE BEAMS,4326,1446331100.0,6500.0,PHYSICS_1,,103313,18520,,931143,,LHC15l,
75223,p-p,25218,,97719,5878,,20718,8335,2969.4531814460624,1446336222.0,,,,13314,,,,ITSSPD ITSSSD TPC TRD TOF PHOS CPV FMD T0 VZERO ACORDE AD MUONTRK MUONTRG,,241176,,,STABLE BEAMS,660,1446335562.0,6500.0,PHYSICS_1,,16190,,,143531,,LHC15l,
496500,p-p,166285,,326313,19910,,69791,28030,10955.316738726577,1446338817.0,,,,88932,,,,ITSSPD ITSSSD TPC TRD TOF PHOS CPV FMD T0 VZERO EMCAL AD MUONTRK MUONTRG,,241187,,,STABLE BEAMS,2210,1446336607.0,6500.0,PHYSICS_1,,59525,153113,,944947,,LHC15l,
906811,p-p,310094,,646565,39348,,137630,55105,19995.463561083132,1446342981.0,,,,167389,,,,ITSSPD ITSSSD TPC TRD TOF PHOS CPV FMD T0 VZERO EMCAL AD MUONTRK MUONTRG,,241196,,,STABLE BEAMS,4047,1446338934.0,6500.0,PHYSICS_1,,119073,332160,,1711386,,LHC15l,
868632,p-p,301116,,522161,31793,,111027,44408,15916.320201975088,1446347095.0,,,,162856,,,,ITSSPD ITSSSD TPC TRD TOF HMPID PHOS CPV FMD T0 VZERO EMCAL AD MUONTRK MUONTRG,,241222,,,STABLE BEAMS,3273,1446343822.0,6500.0,PHYSICS_1,,101647,35525,,1612050,,LHC15l,
704497,p-p,247391,,509927,31252,,108357,43102,16370.052899919621,1446352343.0,,,,134241,,,,ITSSPD ITSSSD TPC TRD TOF HMPID PHOS CPV FMD T0 VZERO EMCAL AD MUONTRK MUONTRG,,241245,,,STABLE BEAMS,3284,1446349059.0,6500.0,PHYSICS_1,,94466,290041,,1291677,,LHC15l,
1322232,p-p,465583,,839693,51695,,177789,71730,28117.09781792854,1446358244.0,,,,253788,,,,ITSSPD ITSSDD ITSSSD TPC TRD TOF HMPID PHOS CPV FMD T0 VZERO EMCAL AD MUONTRK MUONTRG,,241257,,,STABLE BEAMS,5658,1446352586.0,6500.0,PHYSICS_1,,158674,204688,,2401014,,LHC15l,
804189,p-p,285478,,395546,24573,,83690,33850,14887.949622633048,1446362052.0,,,,156096,,,,ITSSPD ITSSDD ITSSSD TPC TRD TOF HMPID PHOS CPV FMD T0 VZERO AD MUONTRK MUONTRG,,241261,,,STABLE BEAMS,3088,1446358964.0,6500.0,PHYSICS_1,,78153,,,1441390,,LHC15l,
287251,p-p,102202,,195997,12050,,41542,16670,6673.9219707817265,1446363566.0,,,,56082,,,,ITSSPD ITSSDD ITSSSD TPC TRD TOF HMPID PHOS CPV FMD T0 VZERO AD MUONTRK MUONTRG,,241263,,,STABLE BEAMS,1414,1446362152.0,6500.0,PHYSICS_1,,36630,,,514900,,LHC15l,
909856,p-p,324545,,508667,31502,,107361,43425,17309.79900960541,1446367843.0,,,,178494,,,,ITSSPD ITSSDD ITSSSD TPC TRD TOF HMPID CPV FMD T0 VZERO EMCAL AD MUONTRK MUONTRG,,241267,,,STABLE BEAMS,3467,1446364376.0,6500.0,PHYSICS_1,,99785,39767,,1611349,,LHC15l,
175485,p-p,62648,,102106,6462,,21615,8785,3523.8957479328856,1446368711.0,,,,34634,,,,ITSSPD ITSSDD ITSSSD TPC TRD TOF HMPID CPV FMD T0 VZERO EMCAL AD MUONTRK MUONTRG,,241268,,,STABLE BEAMS,760,1446367951.0,6500.0,PHYSICS_1,,19822,7691,,309282,,LHC15l,
1155172,p-p,414836,,197580,12299,,41676,16891,22639.578746285086,1446373489.0,,,,227886,,,,ITSSPD ITSSDD ITSSSD TPC TRD TOF HMPID CPV FMD T0 VZERO EMCAL AD MUONTRK MUONTRG,,241269,,,STABLE BEAMS,4653,1446368836.0,6500.0,PHYSICS_1,,38088,50814,,2021808,,LHC15l,
1298249,p-p,470861,,,50664,,,,24287.401556617893,1446378608.0,,,,258991,,,,ITSSPD ITSSDD ITSSSD TPC TRD TOF HMPID PHOS CPV FMD T0 VZERO EMCAL AD,,241281,,,STABLE BEAMS,4945,1446373663.0,6500.0,PHYSICS_1,,,57237,,2250346,,LHC15l,
1233729,p-p,452980,,597099,38028,,125386,51095,23772.41095935516,1446383827.0,,,,249560,,,,ITSSPD ITSSDD ITSSSD TPC TRD TOF HMPID PHOS CPV FMD T0 VZERO ACORDE EMCAL AD MUONTRK MUONTRG,,241288,,,STABLE BEAMS,4929,1446378898.0,6500.0,PHYSICS_1,,118795,54634,,2131822,,LHC15l,
1319925,p-p,490575,,706240,44985,,148084,60504,24684.176421175085,1446389169.0,,,,271237,,,,ITSSPD ITSSDD ITSSSD TPC TRD TOF HMPID PHOS CPV FMD T0 VZERO ACORDE EMCAL AD MUONTRK MUONTRG,,241295,,,STABLE BEAMS,5225,1446383944.0,6500.0,PHYSICS_1,,141761,59069,,2287538,,LHC15l,
588916,p-p,219823,,,22445,,,,10809.219024624632,1446391661.0,,,,121267,,,,ITSSPD ITSSDD ITSSSD TPC TRD TOF HMPID PHOS CPV FMD T0 VZERO ACORDE EMCAL AD,,241296,,,STABLE BEAMS,2365,1446389296.0,6500.0,PHYSICS_1,,,26347,,1011399,,LHC15l,
2166009,p-p,689306,,1279303,76251,,275722,109084,40333.30209350113,1446421892.0,,,,363425,,,,ITSSPD ITSSDD ITSSSD TPC TRD TOF HMPID PHOS CPV FMD T0 VZERO ACORDE EMCAL AD MUONTRK MUONTRG,,241354,,,STABLE BEAMS,8105,1446413787.0,6500.0,PHYSICS_1,,240556,81227,,3649665,,LHC15l,
857390,p-p,285552,,507858,30861,,108892,43471,16662.436601561833,1446426647.0,,,,153071,,,,ITSSPD ITSSDD ITSSSD TPC TRD TOF HMPID PHOS CPV FMD T0 VZERO ACORDE EMCAL AD MUONTRK MUONTRG,,241360,,,STABLE BEAMS,3334,1446423313.0,6500.0,PHYSICS_1,,96854,34555,,1409756,,LHC15l,
158197,p-p,53173,,98956,6088,,21079,8421,2972.7454729881015,1446427454.0,,,,28515,,,,ITSSPD ITSSDD ITSSSD TPC TRD TOF HMPID PHOS CPV FMD T0 VZERO ACORDE EMCAL AD MUONTRK MUONTRG,,241361,,,STABLE BEAMS,654,1446426800.0,6500.0,PHYSICS_1,,18966,6392,,259518,,LHC15l,
284169,p-p,86655,,189317,10939,,41171,16362,5375.726467105125,1446455216.0,,,,45810,,,,ITSSPD ITSSDD ITSSSD TPC TRD TOF HMPID CPV FMD T0 VZERO ACORDE EMCAL AD MUONTRK MUONTRG,,241393,,,STABLE BEAMS,1172,1446454044.0,6500.0,PHYSICS_1,,35122,10712,,491757,,LHC15l,
,p-p,,,,,,,,,1446455645.0,,,,,,,,PHOS,,241394,,,STABLE BEAMS,1628,1446454017.0,6500.0,PHYSICS_3,,,,,,,LHC15l,
229911,p-p,71467,,174233,10183,,37561,15018,4951.656265969588,1446456616.0,,,,37834,,,,ITSSPD ITSSDD ITSSSD TPC TRD TOF CPV FMD T0 VZERO ACORDE EMCAL AD MUONTRK MUONTRG,,241396,,,STABLE BEAMS,1106,1446455510.0,6500.0,PHYSICS_1,,31311,8567,,386833,,LHC15l,
,p-p,,,,,,,,,1446457167.0,,,,,,,,PHOS,,241406,,,STABLE BEAMS,362,1446456805.0,6500.0,PHYSICS_3,,,,,,,LHC15l,
877216,p-p,280365,,593530,34763,,127627,50647,16961.761954578415,1446460433.0,,,,149735,,,,ITSSPD ITSSDD ITSSSD TPC TRD TOF HMPID CPV FMD T0 VZERO ACORDE EMCAL AD MUONTRK MUONTRG,,241407,,,STABLE BEAMS,3479,1446456954.0,6500.0,PHYSICS_1,,110330,34121,,1633171,,LHC15l,
284163,p-p,89972,,169702,9975,,36248,14493,4896.393857068559,1446461737.0,,,,47837,,,,ITSSPD ITSSDD ITSSSD TPC TRD TOF HMPID CPV FMD T0 VZERO ACORDE AD MUONTRK MUONTRG,,241412,,,STABLE BEAMS,1184,1446460553.0,6500.0,PHYSICS_1,,32271,,,507673,,LHC15l,
,p-p,,,,,,,,,1446496379.0,,,,,,,,PHOS EMCAL,,241501,,,STABLE BEAMS,839,1446495540.0,6500.0,PHYSICS_2,,,,,,,LHC15l,
,p-p,,,,,,,,,1446499528.0,,,,,,,,PHOS EMCAL,,241505,,,STABLE BEAMS,2361,1446497167.0,6500.0,PHYSICS_2,,,,,,,LHC15l,
237718,p-p,58270,,,7452,,,,3605.651638742693,1446499244.0,,,,32507,,,,ITSSPD ITSSDD ITSSSD TPC TRD TOF T0 VZERO,,241508,,,STABLE BEAMS,775,1446498469.0,6500.0,PHYSICS_1,,,,,336587,,LHC15l,
108967,p-p,26833,,,3514,,,,1632.3897358597083,1446500375.0,,,,14900,,,,ITSSPD ITSSDD ITSSSD TPC TRD TOF T0 VZERO,,241510,,,STABLE BEAMS,378,1446499997.0,6500.0,PHYSICS_1,,,,,156991,,LHC15l,
124889,p-p,30737,,,3852,,,,1956.2126447416929,1446500942.0,,,,17106,,,,ITSSPD ITSSDD ITSSSD TPC TRD TOF T0 VZERO,,241511,,,STABLE BEAMS,434,1446500508.0,6500.0,PHYSICS_1,,,,,177489,,LHC15l,
,p-p,,,,,,,,,1446502470.0,,,,,,,,PHOS EMCAL,,241512,,,STABLE BEAMS,1862,1446500608.0,6500.0,PHYSICS_2,,,,,,,LHC15l,
1910487,p-p,488695,,779664,46850,,165359,66871,30384.00391694462,1446507041.0,,,,274697,,,,ITSSPD ITSSDD ITSSSD TPC TRD TOF HMPID CPV FMD T0 VZERO ACORDE AD MUONTRK MUONTRG,,241513,,,STABLE BEAMS,5963,1446501078.0,6500.0,PHYSICS_1,,149108,,,2743173,,LHC15l,
,p-p,,,,,,,,,1446504641.0,,,,,,,,PHOS EMCAL,,241515,,,STABLE BEAMS,959,1446503682.0,6500.0,PHYSICS_2,,,,,,,LHC15l,
154424,p-p,40406,,104561,6505,,22082,8860,3318.356213391741,1446508408.0,,,,22818,,,,ITSSPD ITSSDD ITSSSD TPC TRD TOF PHOS CPV FMD T0 VZERO ACORDE EMCAL AD MUONTRK MUONTRG,,241521,,,STABLE BEAMS,734,1446507674.0,6500.0,PHYSICS_1,,18483,5343,,219943,,LHC15l,
516847,p-p,136661,,197529,12133,,41866,16993,9802.828510232628,1446510522.0,,,,77430,,,,ITSSPD ITSSDD ITSSSD TPC TRD TOF HMPID PHOS CPV FMD T0 VZERO ACORDE EMCAL AD MUONTRK MUONTRG,,241523,,,STABLE BEAMS,1999,1446508523.0,6500.0,PHYSICS_1,,37868,18483,,743902,,LHC15l,
593212,p-p,159805,,256067,15831,,54119,22047,9076.237431034922,1446513008.0,,,,90322,,,,ITSSPD ITSSSD TPC TRD TOF HMPID PHOS CPV FMD T0 VZERO ACORDE EMCAL AD MUONTRK MUONTRG,,241526,,,STABLE BEAMS,1971,1446511037.0,6500.0,PHYSICS_1,,50674,21538,,847256,,LHC15l,
1938736,p-p,527427,,842749,52763,,177252,72326,31841.323166216935,1446519594.0,,,,299724,,,,ITSSPD ITSSDD ITSSSD TPC TRD TOF HMPID PHOS CPV FMD T0 VZERO ACORDE EMCAL AD MUONTRK MUONTRG,,241531,,,STABLE BEAMS,6248,1446513346.0,6500.0,PHYSICS_1,,164767,72401,,2768769,,LHC15l,
630527,p-p,172815,,284819,18111,,60179,24677,10166.400944940395,1446521867.0,,,,98437,,,,ITSSPD ITSSDD TPC TRD TOF HMPID PHOS CPV FMD T0 VZERO ACORDE EMCAL AD MUONTRK MUONTRG,,241532,,,STABLE BEAMS,2128,1446519739.0,6500.0,PHYSICS_1,,56506,23670,,888997,,LHC15l,
586838,p-p,163697,,243383,15364,,51659,21059,9155.159913069689,1446524906.0,,,,93619,,,,ITSSPD ITSSDD ITSSSD TPC TRD HMPID PHOS CPV FMD T0 VZERO ACORDE AD MUONTRK MUONTRG,,241541,,,STABLE BEAMS,1939,1446522967.0,6500.0,PHYSICS_1,,49008,,,828000,,LHC15l,
1178320,p-p,335695,,468213,29791,,98656,40286,18721.796396722086,1446528910.0,,,,192372,,,,ITSSPD ITSSDD ITSSSD TPC TRD TOF HMPID PHOS CPV FMD T0 VZERO ACORDE AD MUONTRK MUONTRG,,241542,,,STABLE BEAMS,3744,1446525166.0,6500.0,PHYSICS_1,,94079,,,1687698,,LHC15l,
895850,p-p,259245,,390917,25100,,82473,33855,14774.536604326135,1446532117.0,,,,148836,,,,ITSSPD ITSSDD ITSSSD TPC TRD TOF HMPID PHOS CPV FMD T0 VZERO ACORDE EMCAL AD MUONTRK MUONTRG,,241544,,,STABLE BEAMS,3088,1446529029.0,6500.0,PHYSICS_1,,78079,35976,,1286723,,LHC15l,
,p-p,4720263,8060232,12681,4054,5436801,9171,35852,897.0090162820233,1447948689.0,,,,2016344,,,,ITSSPD ITSSDD ITSSSD TPC TRD TOF HMPID PHOS CPV PMD FMD T0 VZERO EMCAL AD MUONTRK MUONTRG,,244340,31893,,STABLE BEAMS,3657,1447945032.0,2510.0,PHYSICS_1,3754,506009,19466,,,38932,LHC15n,
,p-p,4776145,8406779,12037,3764,5501777,8380,33831,836.5745955994396,1447953170.0,,,,2033460,,,,ITSSPD ITSSDD ITSSSD TPC TRD TOF HMPID PHOS CPV PMD FMD T0 VZERO AD MUONTRK MUONTRG,,244343,,,STABLE BEAMS,3691,1447949479.0,2510.0,PHYSICS_1,3307,475438,,,,,LHC15n,
,p-p,,,,,,,,,1447951429.0,,,,,,,,ZDC,,244346,,,STABLE BEAMS,402,1447951027.0,2510.0,PHYSICS_3,,,,,,,LHC15n,47039
,p-p,23376405,39890941,59458,18658,26931234,41870,165305,3971.756225747637,1447970207.0,,,,9958418,,,,ITSSPD ITSSDD ITSSSD TPC TRD TOF HMPID PHOS CPV PMD FMD T0 VZERO EMCAL AD MUONTRK MUONTRG,,244351,139869,,STABLE BEAMS,16822,1447953385.0,2510.0,PHYSICS_1,16614,2323609,85785,,,171570,LHC15n,
,p-p,4488052,7652492,12948,4154,5172082,9199,36008,867.5097256252477,1447973932.0,,,,1913029,,,,ITSSPD ITSSDD ITSSSD TPC TRD TOF HMPID PHOS CPV PMD FMD T0 VZERO EMCAL AD MUONTRK MUONTRG,,244355,31077,,STABLE BEAMS,3504,1447970428.0,2510.0,PHYSICS_1,3701,507220,19040,,,38080,LHC15n,
,p-p,3752494,6397043,9866,3085,4322672,7008,27833,662.0513836358364,1447977959.0,,,,1596612,,,,ITSSPD ITSSDD ITSSSD TPC TRD TOF HMPID PHOS CPV FMD T0 VZERO EMCAL AD MUONTRK MUONTRG,,244359,23660,,STABLE BEAMS,2809,1447975150.0,2510.0,PHYSICS_1,2793,386948,14513,,,29026,LHC15n,
,p-p,3104039,5296960,7314,2129,3578913,5133,20332,487.5245759753419,1447980456.0,,,,1315438,,,,ITSSPD ITSSDD ITSSSD TPC TRD TOF HMPID PHOS CPV FMD T0 VZERO EMCAL AD MUONTRK MUONTRG,,244364,17707,,STABLE BEAMS,2365,1447978091.0,2510.0,PHYSICS_1,1983,285921,10929,,,21858,LHC15n,
,p-p,2282738,,,,,,,1406.0580072483301,1447986610.0,,,,972023,,,,ITSSPD ITSSDD ITSSSD TPC T0 VZERO AD,,244369,,,STABLE BEAMS,5386,1447981224.0,2510.0,PHYSICS_1,,,,,,,LHC15n,
,p-p,100028,,,,,,,683.5989661780842,1447988194.0,,,1251186,,,,,ITSSPD ITSSDD ITSSSD TPC T0 VZERO AD,,244374,,,STABLE BEAMS,1532,1447986662.0,2510.0,PHYSICS_1,,,,,,,LHC15n,
,p-p,800152,,,,,,,314.70595546808977,1447991035.0,,,,334778,,,,ITSSPD ITSSDD ITSSSD TPC T0 VZERO AD,,244375,,,STABLE BEAMS,2782,1447988253.0,2510.0,PHYSICS_1,,,,,,,LHC15n,
,p-p,12397260,21124900,33018,10433,14279948,23449,92047,2265.1944357455927,1448000371.0,,,,5261840,,,,ITSSPD ITSSDD ITSSSD TPC TRD TOF HMPID PHOS CPV PMD FMD T0 VZERO EMCAL AD MUONTRK MUONTRG,,244377,80210,,STABLE BEAMS,8921,1447991450.0,2510.0,PHYSICS_1,9305,1307463,49765,,,99530,LHC15n,
,p-p,1525532,,30399,9105,,21721,13916,2126.600217741105,1448023581.0,,,,645812,,,,ITSSPD ITSSDD ITSSSD TPC TRD HMPID PHOS CPV PMD FMD T0 VZERO EMCAL AD MUONTRK MUONTRG,,244411,60601,,STABLE BEAMS,1206,1448022375.0,2510.0,PHYSICS_1,9248,299526,47252,,,94504,LHC15n,
,p-p,2846309,,105218,31389,,75255,49040,7338.822001011754,1448027636.0,,,,1202658,,,,ITSSPD ITSSDD ITSSSD TPC TRD TOF HMPID PHOS CPV PMD FMD T0 VZERO EMCAL AD MUONTRK MUONTRG,,244416,213038,,STABLE BEAMS,3772,1448023864.0,2510.0,PHYSICS_1,32111,1038391,170133,,,340266,LHC15n,
,p-p,821449,,23711,7009,,17281,11127,2155.862315003757,1448028957.0,,,,347283,,,,ITSSPD ITSSDD ITSSSD TPC TRD TOF HMPID PHOS CPV PMD FMD T0 VZERO EMCAL AD MUONTRK MUONTRG,,244418,62222,,STABLE BEAMS,1255,1448027702.0,2510.0,PHYSICS_1,9441,235531,49625,,,99250,LHC15n,
,p-p,1098490,,18511,5945,,13394,8699,1274.6208081772033,1448030555.0,,,,459588,,,,ITSSPD ITSSDD ITSSSD TPC TRD TOF HMPID PHOS CPV PMD FMD T0 VZERO EMCAL AD MUONTRK MUONTRG,,244421,35269,,STABLE BEAMS,1328,1448029227.0,2510.0,PHYSICS_1,5316,185736,28390,,,56780,LHC15n,
,p-p,2141733,,23558,7886,,16745,22062,2606.556143538338,1448051714.0,,,,880362,,,,ITSSPD ITSSDD ITSSSD TPC TRD TOF HMPID PHOS CPV PMD FMD T0 VZERO EMCAL AD MUONTRK MUONTRG,,244453,64736,,STABLE BEAMS,2863,1448048851.0,2510.0,PHYSICS_1,9809,463619,50414,,,79333,LHC15n,
,p-p,3926897,,,22801,,,,4568.507540174618,1448057254.0,,,,1620281,,,,ITSSPD ITSSDD ITSSSD TPC TRD TOF HMPID CPV PMD FMD T0 VZERO EMCAL AD,,244456,130868,,STABLE BEAMS,4582,1448052672.0,2510.0,PHYSICS_1,,,102742,,,161097,LHC15n,
,p-p,9052647,,126190,43672,,89943,121314,10189.17809374473,1448080019.0,,,,3733352,,,,ITSSPD ITSSDD ITSSSD TPC TRD TOF HMPID PHOS CPV PMD FMD T0 VZERO EMCAL AD MUONTRK MUONTRG,,244480,286994,,STABLE BEAMS,10488,1448069531.0,2510.0,PHYSICS_1,42712,2579684,228073,,,356880,LHC15n,
,p-p,1904775,,25686,8962,,18195,25017,2160.511850232402,1448082501.0,,,,786561,,,,ITSSPD ITSSDD ITSSSD TPC TRD TOF HMPID PHOS CPV PMD FMD T0 VZERO EMCAL AD MUONTRK MUONTRG,,244481,63691,,STABLE BEAMS,2257,1448080244.0,2510.0,PHYSICS_1,9147,528725,51359,,,80189,LHC15n,
,p-p,8037576,,129388,44886,,92921,124448,9505.899580591622,1448092168.0,,,,3319673,,,,ITSSPD ITSSDD ITSSSD TPC TRD TOF HMPID PHOS CPV PMD FMD T0 VZERO EMCAL AD MUONTRK MUONTRG,,244482,281999,,STABLE BEAMS,9479,1448082689.0,2510.0,PHYSICS_1,40851,2655327,227850,,,354344,LHC15n,
,p-p,1288568,,22291,7605,,16023,21360,1651.140278245228,1448093997.0,,,,531611,,,,ITSSPD ITSSDD ITSSSD TPC TRD TOF HMPID PHOS CPV PMD FMD T0 VZERO EMCAL AD MUONTRK MUONTRG,,244483,52379,,STABLE BEAMS,1742,1448092255.0,2510.0,PHYSICS_1,7124,460079,41718,,,65296,LHC15n,
,p-p,12408037,,193116,67325,,139283,187948,14301.149153876999,1448108285.0,,,,5125581,,,,ITSSPD ITSSDD ITSSSD TPC TRD TOF HMPID PHOS CPV PMD FMD T0 VZERO EMCAL AD MUONTRK MUONTRG,,244484,412967,,STABLE BEAMS,14209,1448094076.0,2510.0,PHYSICS_1,60593,3994489,331161,,,516010,LHC15n,
,p-p,15322884,,230549,76793,,163012,216405,17681.929126147836,1448154560.0,,,,6277988,,,,ITSSPD ITSSDD ITSSSD TPC TRD TOF HMPID PHOS CPV FMD T0 VZERO EMCAL AD MUONTRK MUONTRG,,244531,184895,,STABLE BEAMS,17600,1448136960.0,2510.0,PHYSICS_1,75296,4561156,403269,,,355037,LHC15n,
,p-p,15482751,,224997,75224,,159234,214065,17604.474498148033,1448172430.0,,,,6348450,,,,ITSSPD ITSSDD ITSSSD TPC TRD TOF HMPID PHOS CPV FMD T0 VZERO EMCAL AD MUONTRK MUONTRG,,244540,180659,,STABLE BEAMS,17724,1448154706.0,2510.0,PHYSICS_1,76066,4498695,398893,,,349310,LHC15n,
,p-p,12228252,,196244,65762,,138897,188347,13745.607488381913,1448186768.0,,,,5020081,,,,ITSSPD ITSSDD ITSSSD TPC TRD TOF HMPID PHOS CPV FMD T0 VZERO EMCAL AD MUONTRK MUONTRG,,244542,145937,,STABLE BEAMS,13974,1448172794.0,2510.0,PHYSICS_1,59389,3913841,320341,,,283532,LHC15n,
,p-p,522848,,8293,2666,,5958,7942,807.0174446767559,1448239512.0,,,,215109,,,,ITSSPD ITSSDD ITSSSD TPC TRD TOF HMPID PHOS CPV PMD FMD T0 VZERO EMCAL AD MUONTRK MUONTRG,,244617,5744,,STABLE BEAMS,954,1448238558.0,2510.0,PHYSICS_1,2391,160757,12690,,,11061,LHC15n,
,p-p,166991,,4694,1537,,3311,4359,318.44555027259764,1448240042.0,,,,68865,,,,ITSSPD ITSSDD ITSSSD TPC TRD TOF HMPID PHOS CPV PMD FMD T0 VZERO EMCAL AD MUONTRK MUONTRG,,244618,1975,,STABLE BEAMS,402,1448239640.0,2510.0,PHYSICS_1,746,90616,4415,,,3784,LHC15n,
,p-p,364444,,6032,2011,,4285,5760,3864.063910095327,1448244201.0,,,,150611,,,,ITSSPD ITSSDD ITSSSD TPC TRD TOF HMPID CPV PMD FMD T0 VZERO EMCAL AD MUONTRK MUONTRG,,244619,4221,,STABLE BEAMS,3973,1448240228.0,2510.0,PHYSICS_1,,118896,9420,,,8328,LHC15n,
,p-p,6724680,,109623,35939,,77708,104566,7548.190065784595,1448253747.0,,,,2775361,,,,ITSSPD ITSSDD ITSSSD TPC TRD TOF HMPID CPV PMD FMD T0 VZERO EMCAL AD MUONTRK MUONTRG,,244626,77899,,STABLE BEAMS,7721,1448246026.0,2510.0,PHYSICS_1,,2146202,172650,,,150521,LHC15n,
,p-p,2298031,,38386,12446,,26937,36197,2821.950541988795,1448257001.0,,,,948500,,,,ITSSPD ITSSDD ITSSSD TPC TRD TOF HMPID PHOS CPV PMD FMD T0 VZERO EMCAL AD MUONTRK MUONTRG,,244627,27740,,STABLE BEAMS,2975,1448254026.0,2510.0,PHYSICS_1,11543,747116,61407,,,53560,LHC15n,
,p-p,2690573,,43769,14412,,31073,41364,3000.096566029774,1448260265.0,,,,1109401,,,,ITSSPD ITSSDD ITSSSD TPC TRD TOF HMPID PHOS CPV PMD FMD T0 VZERO EMCAL AD MUONTRK MUONTRG,,244628,31213,,STABLE BEAMS,3168,1448257097.0,2510.0,PHYSICS_1,12811,854785,69120,,,61111,LHC15n,
,Pb-Pb,11973,,759,1,3509,932,977,0.0016765697517504392,1448447321.0,,,,15603,,,,ITSSPD ITSSDD ITSSSD TPC TRD TOF HMPID PHOS CPV PMD FMD T0 VZERO ZDC EMCAL AD MUONTRK MUONTRG,,244917,922,,STABLE BEAMS,442,1448446879.0,6369.0,PHYSICS_1,159,3158,1031,,,515,LHC15o,592
,Pb-Pb,175711,,10417,19055,50553,12841,14103,0.024098582027168577,1448454954.0,,,,215028,,,,ITSSPD ITSSDD ITSSSD TPC TRD TOF HMPID PHOS CPV PMD FMD T0 VZERO ZDC EMCAL AD MUONTRK MUONTRG,,244918,13738,,STABLE BEAMS,7429,1448447525.0,6370.0,PHYSICS_1,2372,44489,14856,,,7576,LHC15o,9005
,Pb-Pb,97324,,,19953,8342,,,0.03214340397958553,1448493389.0,,,,16861,,,,ITSSPD ITSSDD ITSSSD TPC TRD TOF HMPID PHOS CPV PMD FMD T0 VZERO ZDC EMCAL AD,,244975,13970,,STABLE BEAMS,917,1448492472.0,6370.0,PHYSICS_1,1592,,6839,,,2089,LHC15o,
,Pb-Pb,140205,,22190,46551,11753,27643,30387,0.05860042510865524,1448495468.0,,,,23625,,,,ITSSPD ITSSDD ITSSSD TPC TRD TOF HMPID PHOS CPV PMD FMD T0 VZERO ZDC EMCAL AD MUONTRK MUONTRG,,244980,20458,,STABLE BEAMS,1768,1448493700.0,6370.0,PHYSICS_1,1512,96270,10088,,,3195,LHC15o,58
,Pb-Pb,388178,,33701,68865,32682,42212,45886,0.0854538072623868,1448498593.0,,,,63265,,,,ITSSPD ITSSDD ITSSSD TPC TRD TOF HMPID PHOS CPV PMD FMD T0 VZERO ZDC EMCAL AD MUONTRK MUONTRG,,244982,1736,,STABLE BEAMS,2867,1448495726.0,6370.0,PHYSICS_1,3665,145907,28575,,,4782,LHC15o,15281
