DAQ_time_end,VEventBit3,VEventBit2,VEventBit1,VEventBit0,VEventBit7,VEventBit6,VEventBit5,VEventBit4,run,VEventBit9,VEventBit8,fill,activeDetectors,lumi_seen,beamEnergy,beamType,VEventBit22,VEventBit23,VEventBit20,VEventBit21,VEventBit26,VEventBit27,VEventBit24,VEventBit25,VEventBit13,DAQ_time_start,VEventBit30,runDuration,VEventBit28,VEventBit29,partition,LHCBeamMode,VEventBit12,VEventBit11,VEventBit10,VEventBit17,VEventBit16,VEventBit15,VEventBit14,VEventBit19,VEventBit18,LHCperiod
1449577353.0,0,0,1182789,0,1414480,223916,0,0,246424,1702650,1859977,4706,ITSSPD ITSSDD ITSSSD TPC TRD TOF HMPID PHOS CPV T0 VZERO ZDC EMCAL AD MUONTRK MUONTRG,4.106337612904604,6370.0,Pb-Pb,0,0,0,21377,0,0,0,0,25782,1449573095.0,0,4258,0,0,PHYSICS_1,STABLE BEAMS,0,398557,0,0,0,66069,23640,0,0,LHC15o
1449578652.0,0,0,98132,0,226752,26117,0,0,246428,273672,298902,4706,ITSSPD ITSSDD ITSSSD TPC TRD TOF HMPID PHOS CPV T0 VZERO ZDC AD MUONTRK MUONTRG,0.6959191628501346,6370.0,Pb-Pb,0,0,0,2302,0,0,0,0,2920,1449577857.0,0,795,0,0,PHYSICS_1,STABLE BEAMS,0,46509,0,0,0,0,0,0,0,LHC15o
1449581579.0,0,0,790181,0,891088,104261,0,0,246431,1074247,1173218,4706,ITSSPD ITSSDD ITSSSD TPC TRD TOF HMPID PHOS CPV T0 VZERO ZDC AD MUONTRK MUONTRG,2.695563743959171,6369.0,Pb-Pb,0,0,0,18862,0,0,0,0,23304,1449578733.0,0,2846,0,0,PHYSICS_1,STABLE BEAMS,0,186377,0,0,0,0,0,0,0,LHC15o
1449582652.0,0,0,163460,0,208541,24275,0,0,246433,252158,276221,4706,ITSSPD ITSSDD TPC TRD TOF HMPID PHOS CPV T0 VZERO ZDC EMCAL AD MUONTRK MUONTRG,0.5840483847033903,6370.0,Pb-Pb,0,0,0,4053,0,0,0,0,4793,1449581982.0,0,670,0,0,PHYSICS_1,STABLE BEAMS,0,43074,0,0,0,12493,4511,0,0,LHC15o
1449589422.0,0,0,1678056,0,2023005,233767,0,0,246434,2439035,2665314,4706,ITSSPD ITSSDD ITSSSD TPC TRD TOF HMPID PHOS CPV T0 VZERO ZDC EMCAL AD MUONTRK MUONTRG,5.439292095466986,6370.0,Pb-Pb,0,0,0,38391,0,0,0,0,48691,1449582908.0,0,6514,0,0,PHYSICS_1,STABLE BEAMS,0,422628,0,0,0,128797,45147,0,0,LHC15o
1461746119.0,0,0,0,0,0,0,0,0,252619,0,0,4874,EMCAL,0.0,6500.0,p-p,0,0,0,0,0,0,0,0,0,1461738223.0,0,7896,0,0,PHYSICS_2,STABLE BEAMS,0,0,0,0,0,0,0,0,0,LHC16e
1443806916.0,229108,0,130904,0,106943,20463,0,0,237681,22304,36033,4449,ITSSPD ITSSDD ITSSSD TPC TRD HMPID CPV T0 VZERO ACORDE AD MUONTRG,3406.212208527565,6500.0,p-p,0,0,0,0,0,0,0,0,0,1443806056.0,0,860,0,0,PHYSICS_1,STABLE BEAMS,0,59345,0,0,115206,0,0,0,0,LHC15j
1337941317.0,0,0,0,0,0,0,0,0,180913,0,0,2663,PHOS,18393.64880266728,4000.0,p-p,0,0,0,0,0,0,0,0,4238341,1337927701.0,0,13616,0,0,PHYSICS_2,STABLE BEAMS,0,0,0,0,0,0,0,0,0,LHC12c
1476339210.0,0,0,473392,0,0,0,0,0,263531,0,0,5406,ZDC,0.0,6499.0,p-p,0,0,0,0,0,0,0,0,0,1476337959.0,0,1251,0,0,PHYSICS_2,STABLE BEAMS,0,0,0,0,0,0,0,0,0,LHC16o
1480513394.0,0,0,643233,0,505790,43020,0,0,266805,815557,47613,5559,ITSSPD ITSSDD ITSSSD PHOS CPV T0 VZERO ZDC EMCAL AD MUONTRK MUONTRG,199.1566031192289,6499.0,p-Pb,0,0,0,504884,0,0,0,0,62093,1480511072.0,0,2322,0,0,PHYSICS_1,STABLE BEAMS,0,489725,9269,0,295818,316591,75522,0,0,LHC16s
1449664162.0,0,0,3194668,0,3775721,434622,0,0,246488,4517448,4932838,4709,ITSSPD ITSSDD ITSSSD TPC TRD TOF HMPID PHOS CPV T0 VZERO ZDC EMCAL AD MUONTRK MUONTRG,10.884298771462355,6370.0,Pb-Pb,0,0,0,75026,0,0,0,0,93922,1449652248.0,0,11914,0,0,PHYSICS_1,STABLE BEAMS,0,776743,0,0,0,251600,87595,0,0,LHC15o
1449670193.0,0,0,1027135,0,672042,112322,0,0,246493,806127,881089,4709,ITSSPD ITSSDD ITSSSD TPC TRD TOF PHOS CPV PMD FMD T0 VZERO ZDC EMCAL AD MUONTRK MUONTRG,1.9966861013476798,6370.0,Pb-Pb,0,0,0,13432,0,0,0,0,19720,1449666728.0,0,3465,0,0,PHYSICS_1,STABLE BEAMS,0,209550,0,0,0,52733,18492,0,0,LHC15o
1448499925.0,0,0,150463,0,12859,25745,12987,0,244983,16016,17577,4659,ITSSPD ITSSDD ITSSSD TPC TRD TOF HMPID PHOS CPV PMD FMD T0 VZERO ZDC EMCAL AD MUONTRK MUONTRG,0.03252218836975475,6370.0,Pb-Pb,0,0,0,23922,0,0,0,0,1445,1448498687.0,0,1238,0,0,PHYSICS_1,STABLE BEAMS,0,55547,11426,0,0,1932,665,5981,0,LHC15o
1338035881.0,0,0,0,0,0,0,0,0,180961,0,0,2669,PHOS,15122.91340482661,4000.0,p-p,0,0,0,0,0,0,0,0,3615350,1338022866.0,0,13015,0,0,PHYSICS_2,STABLE BEAMS,0,0,0,0,0,0,0,0,0,LHC12c
1461742457.0,0,0,4977963,8250490,8685,50041,5652111,0,252621,1690,2853,4874,ITSSPD ITSSDD ITSSSD TPC TRD TOF HMPID FMD T0 VZERO ACORDE AD MUONTRK MUONTRG,287.7342839601234,6500.0,p-p,0,0,0,2504057,0,0,0,0,0,1461738447.0,0,4010,0,0,PHYSICS_1,STABLE BEAMS,0,67433,0,0,0,0,0,0,0,LHC16e
1467842713.0,9206,0,310302,0,146684,36381,0,0,257635,116680,46538,5076,ITSSPD ITSSDD ITSSSD TPC TRD TOF HMPID PHOS CPV FMD T0 VZERO ACORDE EMCAL AD MUONTRK MUONTRG,5176.161910404602,6500.0,p-p,438,0,0,150200,0,0,0,0,65134,1467839535.0,0,3178,0,0,PHYSICS_1,STABLE BEAMS,0,338724,3296,0,215095,115086,53981,0,0,LHC16k
1449684074.0,0,0,8128,0,10921,1224,0,0,246539,12953,14136,4710,ITSSPD ITSSDD ITSSSD TPC TRD TOF HMPID PHOS CPV T0 VZERO ZDC EMCAL AD MUONTRK MUONTRG,0.23863421985576946,6370.0,Pb-Pb,0,0,0,173,0,0,0,0,263,1449683734.0,0,340,0,0,PHYSICS_1,STABLE BEAMS,0,2144,0,0,0,765,347,0,0,LHC15o
1449684736.0,0,0,39129,0,82513,9301,0,0,246540,98084,107445,4710,ITSSPD ITSSDD ITSSSD TPC TRD TOF HMPID PHOS CPV T0 VZERO ZDC EMCAL AD MUONTRK MUONTRG,0.45959264501775704,6370.0,Pb-Pb,0,0,0,957,0,0,0,0,1191,1449684172.0,0,564,0,0,PHYSICS_1,STABLE BEAMS,0,16898,0,0,0,3729,1716,0,0,LHC15o
1449687552.0,0,0,480796,0,643733,74892,0,0,246543,769242,840797,4710,ITSSPD ITSSDD ITSSSD TPC TRD TOF HMPID PHOS CPV T0 VZERO EMCAL AD MUONTRK MUONTRG,2.0138999784510627,6370.0,Pb-Pb,0,0,0,11408,0,0,0,0,13720,1449685419.0,0,2133,0,0,PHYSICS_1,STABLE BEAMS,0,134176,0,0,0,37917,14394,0,0,LHC15o
1476351969.0,0,0,8572858,0,0,0,0,0,263534,0,0,5406,ZDC,0.0,6499.0,p-p,0,0,0,0,0,0,0,0,0,1476343790.0,0,8179,0,0,PHYSICS_2,STABLE BEAMS,0,0,0,0,0,0,0,0,0,LHC16o
1449689919.0,0,0,431581,0,404145,44390,0,0,246553,482230,526981,4710,ITSSPD ITSSDD ITSSSD TPC TRD TOF HMPID PHOS CPV T0 VZERO AD MUONTRK MUONTRG,1.3295025352584533,6370.0,Pb-Pb,0,0,0,9827,0,0,0,0,12587,1449688124.0,0,1795,0,0,PHYSICS_1,STABLE BEAMS,0,81731,0,0,0,0,0,0,0,LHC15o
1338188525.0,0,0,0,0,0,0,0,0,181020,0,0,2671,PHOS,1.4593386497977145,4000.0,p-p,0,0,0,0,0,0,0,0,0,1338188489.0,0,36,0,0,PHYSICS_2,STABLE BEAMS,0,0,0,0,0,0,0,0,0,LHC12c
1443821876.0,0,0,0,0,0,0,0,0,237701,0,0,4449,EMCAL,0.0,6500.0,p-p,0,0,0,0,0,0,0,0,0,1443820496.0,0,1380,0,0,PHYSICS_2,STABLE BEAMS,0,0,3527791,0,0,0,0,0,0,LHC15j
1338193932.0,0,0,0,0,0,0,0,0,181026,0,0,2671,PHOS,3624.949150891557,4000.0,p-p,0,0,0,0,0,0,0,0,847940,1338191092.0,0,2840,0,0,PHYSICS_2,STABLE BEAMS,0,0,0,0,0,0,0,0,0,LHC12c
1449692549.0,0,0,442741,0,547435,61691,0,0,246567,655439,715972,4710,ITSSPD ITSSDD ITSSSD TPC TRD TOF HMPID PHOS CPV T0 VZERO EMCAL AD MUONTRK MUONTRG,1.5651459410321689,6370.0,Pb-Pb,0,0,0,10785,0,0,0,0,12871,1449690809.0,0,1740,0,0,PHYSICS_1,STABLE BEAMS,0,111842,0,0,0,33844,12610,0,0,LHC15o
1449695596.0,0,0,704181,0,798712,90104,0,0,246568,954257,1042172,4710,ITSSPD ITSSDD ITSSSD TPC TRD TOF HMPID PHOS CPV T0 VZERO EMCAL AD MUONTRK MUONTRG,2.518746833141742,6370.0,Pb-Pb,0,0,0,16963,0,0,0,0,20693,1449692905.0,0,2691,0,0,PHYSICS_1,STABLE BEAMS,0,162619,0,0,0,55393,19551,0,0,LHC15o
1449698609.0,0,0,673335,0,662314,77906,0,0,246575,790506,862910,4710,ITSSPD ITSSDD ITSSSD TPC TRD TOF HMPID PHOS CPV T0 VZERO EMCAL AD MUONTRK MUONTRG,2.023238018443311,6370.0,Pb-Pb,0,0,0,14194,0,0,0,0,18313,1449696128.0,0,2481,0,0,PHYSICS_1,STABLE BEAMS,0,143404,0,0,0,46197,16986,0,0,LHC15o
1338200384.0,0,0,0,0,0,0,0,0,181040,0,0,2671,PHOS,1297.7256804433187,4000.0,p-p,0,0,0,0,0,0,0,0,314787,1338199188.0,0,1196,0,0,PHYSICS_2,STABLE BEAMS,0,0,0,0,0,0,0,0,0,LHC12c
1443848624.0,530835,0,345067,0,244168,47774,0,0,237711,49989,82973,4449,ITSSPD ITSSDD ITSSSD TPC TRD TOF HMPID PHOS CPV FMD T0 VZERO ACORDE AD MUONTRK MUONTRG,8572.608008355282,6500.0,p-p,0,0,0,0,0,0,0,0,0,1443846559.0,0,2065,0,0,PHYSICS_1,STABLE BEAMS,0,138950,0,0,205996,0,0,0,0,LHC15j
1439497059.0,0,0,0,4898684,0,0,4898684,0,232985,0,0,4205,PHOS CPV,0.0,6500.0,p-p,0,0,0,2213041,0,0,0,0,0,1439494768.0,0,2291,0,0,PHYSICS_3,STABLE BEAMS,0,0,0,0,0,0,0,0,0,LHC15h
1449719777.0,0,0,696141,0,891725,100125,0,0,246639,1070041,1169249,4711,ITSSPD ITSSDD ITSSSD TPC TOF HMPID PHOS CPV T0 VZERO EMCAL AD MUONTRK MUONTRG,2.459416030111911,6370.0,Pb-Pb,0,0,0,17486,0,0,0,0,20967,1449717119.0,0,2658,0,0,PHYSICS_1,STABLE BEAMS,0,179596,0,0,0,55121,19399,0,0,LHC15o
1449727060.0,0,0,1875042,0,2484781,290670,0,0,246648,2975136,3247753,4711,ITSSPD ITSSDD ITSSSD TPC TRD TOF HMPID PHOS CPV T0 VZERO EMCAL AD MUONTRK MUONTRG,6.782960156310587,6369.0,Pb-Pb,0,0,0,45015,0,0,0,0,53819,1449719967.0,0,7093,0,0,PHYSICS_1,STABLE BEAMS,0,521292,0,0,0,144654,49777,0,0,LHC15o
1449730546.0,0,0,768483,0,828018,97437,0,0,246671,989140,1078635,4711,ITSSPD ITSSDD ITSSSD TPC TRD TOF HMPID PHOS CPV T0 VZERO EMCAL AD MUONTRK MUONTRG,2.60391133522349,6369.0,Pb-Pb,0,0,0,16615,0,0,0,0,21342,1449727369.0,0,3177,0,0,PHYSICS_1,STABLE BEAMS,0,178311,0,0,0,60191,20887,0,0,LHC15o
1443544091.0,0,0,377066,0,0,0,0,0,237351,0,0,4440,PHOS CPV EMCAL,0.0,6500.0,p-p,0,0,0,202571,0,0,0,0,0,1443543368.0,0,723,0,0,PHYSICS_2,STABLE BEAMS,0,0,1506353,0,0,0,0,0,0,LHC15j
1476357636.0,0,0,1314788,0,0,0,0,0,263539,0,0,5406,ZDC,0.0,6499.0,p-p,0,0,0,0,0,0,0,0,0,1476356332.0,0,1304,0,0,PHYSICS_2,STABLE BEAMS,0,0,0,0,0,0,0,0,0,LHC16o
1461752218.0,0,0,1062216,0,0,0,0,0,252628,0,0,4874,PHOS CPV,392.57553387588325,6500.0,p-p,0,0,0,535277,0,0,0,0,9307,1461746628.0,0,5590,0,0,PHYSICS_3,STABLE BEAMS,0,0,0,0,0,0,0,0,0,LHC16e
1439500383.0,0,0,0,6541585,0,0,6541585,0,232989,0,0,4205,PHOS CPV,0.0,6500.0,p-p,0,0,0,2959804,0,0,0,0,0,1439497358.0,0,3025,0,0,PHYSICS_3,STABLE BEAMS,0,0,0,0,0,0,0,0,0,LHC15h
1449808614.0,0,0,267198,0,285555,36511,0,0,246757,345925,378183,4714,ITSSPD ITSSDD ITSSSD TPC TRD TOF HMPID PHOS CPV T0 VZERO ZDC EMCAL AD MUONTRK MUONTRG,0.7742451339246972,6370.0,Pb-Pb,0,0,0,5479,0,0,0,0,6802,1449807544.0,0,1070,0,0,PHYSICS_1,STABLE BEAMS,0,67723,0,0,0,18945,7183,0,0,LHC15o
1449811808.0,0,0,866477,0,792328,107769,0,0,246758,958724,1048120,4714,ITSSPD ITSSDD ITSSSD TPC TRD TOF HMPID PHOS CPV T0 VZERO ZDC EMCAL AD MUONTRK MUONTRG,2.194303544510407,6370.0,Pb-Pb,0,0,0,15027,0,0,0,0,20617,1449808734.0,0,3074,0,0,PHYSICS_1,STABLE BEAMS,0,200680,0,0,0,54580,19483,0,0,LHC15o
1449820809.0,0,0,109696,0,58157,13803,0,0,246766,70410,77190,4714,ITSSPD ITSSDD ITSSSD TPC TRD TOF HMPID PHOS CPV FMD T0 VZERO ZDC EMCAL AD MUONTRK MUONTRG,0.1460793138832915,6370.0,Pb-Pb,0,0,0,897,0,0,0,0,1341,1449820407.0,0,402,0,0,PHYSICS_1,STABLE BEAMS,0,26272,0,0,0,3910,1321,0,0,LHC15o
1449835785.0,0,0,495793,0,495349,103315,0,0,246804,598584,653733,4715,ITSSPD ITSSDD ITSSSD TPC TRD TOF HMPID PHOS CPV T0 VZERO ZDC EMCAL AD MUONTRK MUONTRG,1.5317815531179622,6370.0,Pb-Pb,0,0,0,6691,0,0,0,0,8282,1449834062.0,0,1723,0,0,PHYSICS_1,STABLE BEAMS,0,181933,0,0,0,20291,7538,0,0,LHC15o
1439503806.0,0,0,0,12301336,0,0,12301336,0,232991,0,0,4205,PHOS CPV,0.0,6500.0,p-p,0,0,0,5578406,0,0,0,0,0,1439500635.0,0,3171,0,0,PHYSICS_3,STABLE BEAMS,0,0,0,0,0,0,0,0,0,LHC15h
1449856558.0,0,0,1746198,0,1208094,203877,0,0,246809,1462030,1597587,4715,ITSSPD ITSSDD ITSSSD TPC TRD TOF HMPID PHOS CPV FMD T0 VZERO ZDC EMCAL AD MUONTRK MUONTRG,3.237690700699214,6369.0,Pb-Pb,0,0,0,21806,0,0,0,0,32861,1449850644.0,0,5914,0,0,PHYSICS_1,STABLE BEAMS,0,384188,0,0,0,84316,31583,0,0,LHC15o
1302828322.0,0,9948,0,90293,0,0,0,0,148531,0,0,1711,ITSSPD ITSSDD ITSSSD TPC TRD TOF HMPID PHOS PMD MUONTRG T0 VZERO ZDC EMCAL,26.682107190295735,3500.0,p-p,0,0,0,0,0,0,0,0,0,1302828110.0,0,212,0,0,PHYSICS_1,STABLE BEAMS,0,0,0,0,0,0,0,0,0,LHC11b
1439511139.0,0,0,0,28293604,0,0,28293604,0,232992,0,0,4205,PHOS CPV,0.0,6500.0,p-p,0,0,0,12842309,0,0,0,0,0,1439503925.0,0,7214,0,0,PHYSICS_3,STABLE BEAMS,0,0,0,0,0,0,0,0,0,LHC15h
1449876719.0,0,0,307197,0,370095,42954,0,0,246844,448613,490338,4717,ITSSPD ITSSDD ITSSSD TPC TRD TOF HMPID PHOS CPV T0 VZERO ZDC EMCAL AD MUONTRK MUONTRG,1.2176725827746437,6369.0,Pb-Pb,0,0,0,8517,0,0,0,0,10200,1449875359.0,0,1360,0,0,PHYSICS_1,STABLE BEAMS,0,46240,0,0,0,25584,9587,0,0,LHC15o
1302834609.0,0,33097,0,539775,0,0,0,0,148541,0,0,1711,ITSSPD ITSSDD ITSSSD TPC TRD TOF HMPID PHOS PMD MUONTRK MUONTRG T0 VZERO ZDC EMCAL,92.6562721350419,3500.0,p-p,0,0,0,0,0,0,0,0,0,1302833741.0,0,868,0,0,PHYSICS_1,STABLE BEAMS,0,0,0,0,0,0,0,0,0,LHC11b
1302837925.0,0,284570,0,1071782,0,0,0,0,148544,0,0,1711,ITSSPD ITSSDD ITSSSD TPC TRD TOF PHOS PMD MUONTRK MUONTRG T0 VZERO ZDC,894.3515204584453,3500.0,p-p,0,0,0,0,0,0,0,0,0,1302836327.0,0,1598,0,0,PHYSICS_1,STABLE BEAMS,0,0,0,0,0,0,0,0,0,LHC11b
1302841468.0,0,0,0,0,0,0,0,0,148552,0,0,1711,EMCAL,0.0,3500.0,p-p,0,0,0,0,0,0,0,0,0,1302840330.0,0,1138,0,0,PHYSICS_3,STABLE BEAMS,0,0,0,0,0,0,0,0,0,LHC11b
1302848503.0,0,0,0,0,0,0,0,0,148557,0,0,1711,EMCAL,0.0,3500.0,p-p,0,0,0,0,0,0,0,0,0,1302841565.0,0,6938,0,0,PHYSICS_3,STABLE BEAMS,0,0,0,0,0,0,0,0,0,LHC11b
1449901225.0,0,0,481460,0,395328,62306,0,0,246865,477881,522088,4717,ITSSPD ITSSDD ITSSSD TPC TRD TOF HMPID PHOS CPV FMD T0 VZERO ZDC EMCAL AD MUONTRK MUONTRG,1.1395589896636067,6369.0,Pb-Pb,0,0,0,7719,0,0,0,0,10570,1449899369.0,0,1856,0,0,PHYSICS_1,STABLE BEAMS,0,70488,0,0,0,29597,10447,0,0,LHC15o
1302859220.0,0,0,0,0,0,0,0,0,148578,0,0,1711,EMCAL,0.0,3500.0,p-p,0,0,0,0,0,0,0,0,0,1302853157.0,0,6063,0,0,PHYSICS_3,STABLE BEAMS,0,0,0,0,0,0,0,0,0,LHC11b
1302856960.0,0,0,0,0,0,0,0,0,148586,0,0,1711,MUONTRK MUONTRG,0.0,3500.0,p-p,0,0,0,0,0,0,0,0,0,1302856558.0,0,402,0,0,PHYSICS_4,STABLE BEAMS,0,0,0,0,0,0,0,0,0,LHC11b
1302859444.0,0,0,0,0,0,0,0,0,148593,0,0,1711,MUONTRK MUONTRG,0.0,3500.0,p-p,0,0,0,0,0,0,0,0,0,1302859248.0,0,196,0,0,PHYSICS_4,STABLE BEAMS,0,0,0,0,0,0,0,0,0,LHC11b
1302862004.0,0,0,0,0,0,0,0,0,148594,0,0,1711,EMCAL,0.0,3500.0,p-p,0,0,0,0,0,0,0,0,0,1302859347.0,0,2657,0,0,PHYSICS_3,STABLE BEAMS,0,0,0,0,0,0,0,0,0,LHC11b
1302861987.0,0,0,0,0,0,0,0,0,148603,0,0,1711,MUONTRK MUONTRG,0.0,3500.0,p-p,0,0,0,0,0,0,0,0,0,1302861768.0,0,219,0,0,PHYSICS_4,STABLE BEAMS,0,0,0,0,0,0,0,0,0,LHC11b
1302882280.0,0,0,0,0,0,0,0,0,148626,0,0,1712,EMCAL,0.0,3500.0,p-p,0,0,0,0,0,0,0,0,0,1302876795.0,0,5485,0,0,PHYSICS_3,STABLE BEAMS,0,0,0,0,0,0,0,0,0,LHC11b
1302877673.0,0,0,0,0,0,0,0,0,148628,0,0,1712,MUONTRK MUONTRG,0.0,3500.0,p-p,0,0,0,0,0,0,0,0,0,1302877498.0,0,175,0,0,PHYSICS_4,STABLE BEAMS,0,0,0,0,0,0,0,0,0,LHC11b
1302878263.0,0,0,0,0,0,0,0,0,148631,0,0,1712,MUONTRK MUONTRG,0.0,3500.0,p-p,0,0,0,0,0,0,0,0,0,1302877911.0,0,352,0,0,PHYSICS_4,STABLE BEAMS,0,0,0,0,0,0,0,0,0,LHC11b
1302878724.0,0,0,0,0,0,0,0,0,148632,0,0,1712,MUONTRK MUONTRG,0.0,3500.0,p-p,0,0,0,0,0,0,0,0,0,1302878512.0,0,212,0,0,PHYSICS_4,STABLE BEAMS,0,0,0,0,0,0,0,0,0,LHC11b
1302879162.0,0,0,0,0,0,0,0,0,148633,0,0,1712,MUONTRK MUONTRG,0.0,3500.0,p-p,0,0,0,0,0,0,0,0,0,1302878927.0,0,235,0,0,PHYSICS_4,STABLE BEAMS,0,0,0,0,0,0,0,0,0,LHC11b
1302879835.0,0,0,0,0,0,0,0,0,148634,0,0,1712,MUONTRK MUONTRG,0.0,3500.0,p-p,0,0,0,0,0,0,0,0,0,1302879467.0,0,368,0,0,PHYSICS_4,STABLE BEAMS,0,0,0,0,0,0,0,0,0,LHC11b
1302880141.0,0,0,0,0,0,0,0,0,148637,0,0,1712,MUONTRK MUONTRG,0.0,3500.0,p-p,0,0,0,0,0,0,0,0,0,1302879934.0,0,207,0,0,PHYSICS_4,STABLE BEAMS,0,0,0,0,0,0,0,0,0,LHC11b
1302880654.0,0,0,0,0,0,0,0,0,148638,0,0,1712,MUONTRK MUONTRG,0.0,3500.0,p-p,0,0,0,0,0,0,0,0,0,1302880391.0,0,263,0,0,PHYSICS_4,STABLE BEAMS,0,0,0,0,0,0,0,0,0,LHC11b
1443902102.0,1124465,0,595193,0,466832,86409,0,0,237765,98521,158168,4452,ITSSPD ITSSDD ITSSSD TPC TRD TOF HMPID PHOS CPV FMD T0 VZERO ACORDE MUONTRK MUONTRG,16380.3864349545,6500.0,p-p,0,0,0,0,0,0,0,0,0,1443898232.0,0,3870,0,0,PHYSICS_1,STABLE BEAMS,0,252550,0,0,505450,0,0,0,0,LHC15j
1302881425.0,0,0,0,0,0,0,0,0,148641,0,0,1712,MUONTRK MUONTRG,0.0,3500.0,p-p,0,0,0,0,0,0,0,0,0,1302881189.0,0,236,0,0,PHYSICS_4,STABLE BEAMS,0,0,0,0,0,0,0,0,0,LHC11b
1302882236.0,0,0,0,0,0,0,0,0,148643,0,0,1712,MUONTRK MUONTRG,0.0,3500.0,p-p,0,0,0,0,0,0,0,0,0,1302881994.0,0,242,0,0,PHYSICS_4,STABLE BEAMS,0,0,0,0,0,0,0,0,0,LHC11b
1302887247.0,0,0,0,0,0,0,0,0,148646,0,0,1712,EMCAL,0.0,3500.0,p-p,0,0,0,0,0,0,0,0,0,1302882458.0,0,4789,0,0,PHYSICS_3,STABLE BEAMS,0,0,0,0,0,0,0,0,0,LHC11b
1302882819.0,0,0,0,0,0,0,0,0,148647,0,0,1712,MUONTRK MUONTRG,0.0,3500.0,p-p,0,0,0,0,0,0,0,0,0,1302882463.0,0,356,0,0,PHYSICS_4,STABLE BEAMS,0,0,0,0,0,0,0,0,0,LHC11b
1449981157.0,0,0,2624429,0,3328568,404547,0,0,246980,4096345,4485496,4720,ITSSPD ITSSDD ITSSSD TPC TRD TOF HMPID PHOS CPV FMD T0 VZERO ZDC EMCAL AD MUONTRK MUONTRG,11.159262359375319,6370.0,Pb-Pb,0,0,0,71617,0,0,0,0,84205,1449969676.0,0,11481,0,0,PHYSICS_1,STABLE BEAMS,0,436685,0,0,0,216440,79339,0,0,LHC15o
1449982339.0,0,0,145502,0,241254,28810,0,0,246982,296952,324854,4720,ITSSPD ITSSDD ITSSSD TPC TRD TOF HMPID PHOS CPV T0 VZERO ZDC EMCAL AD MUONTRK MUONTRG,0.7074194184889023,6369.0,Pb-Pb,0,0,0,3951,0,0,0,0,4459,1449981507.0,0,832,0,0,PHYSICS_1,STABLE BEAMS,0,30969,0,0,0,11936,4422,0,0,LHC15o
1449990065.0,0,0,1757655,0,1942278,242107,0,0,246984,2382239,2605478,4720,ITSSPD ITSSDD ITSSSD TPC TRD TOF HMPID CPV T0 VZERO ZDC EMCAL AD MUONTRK MUONTRG,5.280664586000804,6370.0,Pb-Pb,0,0,0,39158,0,0,0,0,0,1449982767.0,0,7298,0,0,PHYSICS_1,STABLE BEAMS,0,270625,0,0,0,142713,53644,0,0,LHC15o
1445598737.0,1555294,0,505822,0,577894,75005,0,0,239728,121997,49725,4528,ITSSPD ITSSDD ITSSSD TPC TRD TOF HMPID PHOS CPV FMD T0 VZERO ACORDE AD MUONTRK MUONTRG,22009.74852007059,6500.0,p-p,0,0,0,274810,0,0,0,0,0,1445594343.0,0,4394,0,0,PHYSICS_1,STABLE BEAMS,0,173763,0,0,1768021,0,0,0,0,LHC15l
1338558990.0,0,0,0,0,0,0,0,0,181546,0,0,2691,ITSSPD ITSSDD ITSSSD T0 EMCAL,766.2488732194362,4000.0,p-p,0,0,0,8143,0,0,0,0,0,1338558183.0,0,807,0,0,PHYSICS_2,STABLE BEAMS,0,0,246710,0,0,0,0,0,0,LHC12c
1302968838.0,0,0,0,0,0,0,0,0,148790,0,0,1716,PHOS EMCAL,0.0,3500.0,p-p,0,0,0,0,0,0,0,0,0,1302968714.0,0,124,0,0,PHYSICS_3,STABLE BEAMS,0,0,0,0,0,0,0,0,0,LHC11b
1302973864.0,0,0,0,0,0,0,0,0,148798,0,0,1716,EMCAL,0.0,3500.0,p-p,0,0,0,0,0,0,0,0,0,1302969965.0,0,3899,0,0,PHYSICS_4,STABLE BEAMS,0,0,0,0,0,0,0,0,0,LHC11b
1338561010.0,0,0,0,0,0,0,0,0,181573,0,0,2691,T0,0.0,4000.0,p-p,0,0,0,343,0,0,0,0,0,1338561000.0,0,10,0,0,PHYSICS_3,STABLE BEAMS,0,0,0,0,0,0,0,0,0,LHC12c
1338561951.0,0,0,0,0,0,0,0,0,181576,0,0,2691,T0,0.0,4000.0,p-p,0,0,0,7259758,0,0,0,0,0,1338561271.0,0,680,0,0,PHYSICS_3,STABLE BEAMS,0,0,0,0,0,0,0,0,0,LHC12c
1444477919.0,719400,0,112887,0,304749,59179,0,0,238457,63771,103374,4479,ITSSPD ITSSDD ITSSSD TPC TRD TOF PHOS CPV FMD T0 VZERO ACORDE EMCAL AD MUONTRK MUONTRG,9963.52782599381,6500.0,p-p,0,0,0,60605,0,0,0,0,0,1444475948.0,0,1971,0,0,PHYSICS_1,STABLE BEAMS,0,155615,21959,0,756430,0,0,0,0,LHC15j
1303004183.0,0,0,0,138097,0,0,0,0,148835,0,0,1718,HMPID,1227.1974377600488,3500.0,p-p,0,0,0,0,0,0,0,0,0,1303003589.0,0,594,0,0,PHYSICS_2,STABLE BEAMS,0,0,0,0,0,0,0,0,0,LHC11b
1303009026.0,0,0,0,2117638,0,0,0,0,148845,0,0,1718,HMPID,3696.1434408481477,3500.0,p-p,0,0,0,0,0,0,0,0,0,1303007261.0,0,1765,0,0,PHYSICS_2,STABLE BEAMS,0,0,0,0,0,0,0,0,0,LHC11b
