run, fill, bcs, bcsA, bcsC, bcsE, run_duration, mu, interactionRate, refCounts, lumi_seen, class_lMb, class_lMa, class_l0b, class_l0a, class_l1b, class_l1a, class_l2b, class_l2a, class_lifetime, class_lumi, class_ds, alias_recorded, alias_reconstructed, alias_accepted, alias_l0b_rate, alias_lifetime, alias_lumi_recorded, alias_lumi_reconstructed
253834, 4915, 552, 49, 49, 2, 3139, 0.0107239, 66565.6, 8.34008e+07, 2785.99, 0, 0, 0, 0, 0, 0, 0, 0, 5.52353e-07, 0.00153885, 0.000100136, 0, 0, 0, 0, 0, 0, 0
253928, 4918, -1, 9, 2, 2, 613, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
253951, 4919, 552, 49, 49, 2, 1765, 0.0115337, 71592.6, 5.0428e+07, 1684.81, 0, 0, 0, 0, 0, 0, 0, 0, 2.13389e-07, 0.00035952, 9.53675e-07, 0, 0, 0, 0, 0, 0, 0
253952, 4919, 552, 0, 0, 0, 586, 0.0113607, 70518.5, 1.6492e+07, 550.985, 0, 0, 0, 0, 0, 0, 0, 0, 0.0160404, 8.83803, 0.0500002, 0, 0, 0, 0, 0, 0, 0
253953, 4919, 552, 0, 0, 0, 858, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
253954, 4919, 552, 0, 0, 0, 1148, 0.0118382, 73482.6, 3.36635e+07, 1124.77, 0, 0, 0, 0, 0, 0, 0, 0, 0.018046, 20.2977, 0.0500002, 0, 0, 0, 0, 0, 0, 0
253955, 4919, 552, 0, 0, 0, 446, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
253956, 4919, 552, 49, 49, 2, 1453, 0.0116121, 72079.2, 4.17953e+07, 1396.41, 0, 0, 0, 0, 0, 0, 0, 0, 1.56589e-07, 0.000218664, 9.53675e-07, 0, 0, 0, 0, 0, 0, 0
253957, 4919, 552, 49, 49, 2, 1880, 0.0121596, 75477.8, 5.66215e+07, 1891.98, 0, 0, 0, 0, 0, 0, 0, 0, 2.11744e-07, 0.000400616, 9.53675e-07, 0, 0, 0, 0, 0, 0, 0
253958, 4919, 552, 49, 49, 2, 1227, 0.0120365, 74713.7, 3.65813e+07, 1222.32, 0, 0, 0, 0, 0, 0, 0, 0, 1.95417e-07, 0.000238861, 9.53675e-07, 0, 0, 0, 0, 0, 0, 0
253959, 4919, 552, 0, 0, 0, 592, 0.0119399, 74113.6, 1.75083e+07, 585.004, 0, 0, 0, 0, 0, 0, 0, 0, 0.018182, 10.6365, 0.0500002, 0, 0, 0, 0, 0, 0, 0
253961, 4919, 552, 49, 49, 2, 22209, 0.0117785, 73111.7, 6.47967e+08, 21649.8, 0, 0, 0, 0, 0, 0, 0, 0, 2.08656e-07, 0.00451737, 9.53675e-07, 0, 0, 0, 0, 0, 0, 0
253963, 4919, 552, 0, 0, 0, 2233, 0.0116934, 72583.8, 6.46805e+07, 2161.06, 0, 0, 0, 0, 0, 0, 0, 0, 0.00226437, 4.89345, 0.00250006, 0, 0, 0, 0, 0, 0, 0
253964, 4919, 552, 0, 0, 0, 1880, 0.0118026, 73261.3, 5.49627e+07, 1836.42, 0, 0, 0, 0, 0, 0, 0, 0, 0.00225329, 4.13798, 0.00250006, 0, 0, 0, 0, 0, 0, 0
253965, 4919, 552, 0, 0, 0, 1489, 0.0115821, 71893.1, 4.27205e+07, 1427.32, 0, 0, 0, 0, 0, 0, 0, 0, 0.00226816, 3.23738, 0.00250006, 0, 0, 0, 0, 0, 0, 0
253966, 4919, 552, 0, 0, 0, 1638, 0.0121983, 75718.1, 4.94897e+07, 1653.68, 0, 0, 0, 0, 0, 0, 0, 0, 0.00224678, 3.71546, 0.00250006, 0, 0, 0, 0, 0, 0, 0
253967, 4919, 552, 0, 0, 0, 1639, 0.011793, 73202.3, 4.78784e+07, 1599.71, 0, 0, 0, 0, 0, 0, 0, 0, 0.00227049, 3.63213, 0.00250006, 0, 0, 0, 0, 0, 0, 0
253968, 4919, 552, 0, 0, 0, 1810, 0.01162, 72127.9, 5.20994e+07, 1740.69, 0, 0, 0, 0, 0, 0, 0, 0, 0.00226976, 3.95094, 0.00250006, 0, 0, 0, 0, 0, 0, 0
253969, 4919, 552, 0, 0, 0, 1689, 0.012011, 74555.2, 5.02487e+07, 1678.98, 0, 0, 0, 0, 0, 0, 0, 0, 0.0022506, 3.77872, 0.00250006, 0, 0, 0, 0, 0, 0, 0
253970, 4919, 552, 0, 0, 0, 1727, 0.0119581, 74226.9, 5.11535e+07, 1709.2, 0, 0, 0, 0, 0, 0, 0, 0, 0.00227182, 3.88299, 0.00250006, 0, 0, 0, 0, 0, 0, 0
253971, 4919, 552, 0, 0, 0, 2023, 0.0117805, 73124.7, 5.90333e+07, 1972.42, 0, 0, 0, 0, 0, 0, 0, 0, 0.0022649, 4.46733, 0.00250006, 0, 0, 0, 0, 0, 0, 0
253972, 4919, 552, 0, 0, 0, 1643, 0.0115869, 71922.8, 4.71583e+07, 1575.59, 0, 0, 0, 0, 0, 0, 0, 0, 0.00227686, 3.5874, 0.00250006, 0, 0, 0, 0, 0, 0, 0
253973, 4919, 552, 0, 0, 0, 1598, 0.0118393, 73489.3, 4.68633e+07, 1565.81, 0, 0, 0, 0, 0, 0, 0, 0, 0.00228327, 3.57517, 0.00250006, 0, 0, 0, 0, 0, 0, 0
253975, 4919, 552, 49, 49, 2, 249, 0.0120233, 74631.8, 7.41548e+06, 247.778, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.53675e-07, 0, 0, 0, 0, 0, 0, 0
253978, 4919, 552, 49, 49, 2, 728, 0.0120539, 74821.1, 2.17355e+07, 726.264, 0, 0, 0, 0, 0, 0, 0, 0, 2.09493e-07, 0.000152147, 9.53675e-07, 0, 0, 0, 0, 0, 0, 0
253979, 4919, 552, 0, 0, 0, 588, 0.0120907, 75049.7, 1.76091e+07, 588.39, 0, 0, 0, 0, 0, 0, 0, 0, 0.00224146, 1.31885, 0.00250006, 0, 0, 0, 0, 0, 0, 0
253991, 4920, -1, 0, 0, 0, 4018, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
254124, 4924, 552, 49, 49, 2, 590, 0.0118443, 73520.3, 1.73098e+07, 578.36, 0, 0, 0, 0, 0, 0, 0, 0, 2.71275e-07, 0.000156894, 9.53675e-07, 0, 0, 0, 0, 0, 0, 0
254125, 4924, 552, 0, 0, 0, 760, 0.0119142, 73954.4, 2.24287e+07, 749.405, 0, 0, 0, 0, 0, 0, 0, 0, 0.0022675, 1.69928, 0.00250006, 0, 0, 0, 0, 0, 0, 0
254126, 4924, 552, 49, 49, 2, 1462, 0.0117737, 73081.9, 4.26378e+07, 1424.61, 0, 0, 0, 0, 0, 0, 0, 0, 2.0226e-07, 0.000288142, 9.53675e-07, 0, 0, 0, 0, 0, 0, 0
254127, 4924, 552, 0, 0, 0, 1414, 0.0117811, 73128.3, 4.12641e+07, 1378.71, 0, 0, 0, 0, 0, 0, 0, 0, 0.00228483, 3.15012, 0.00250006, 0, 0, 0, 0, 0, 0, 0
254128, 4924, 552, 49, 49, 2, 17778, 0.0118937, 73827.2, 5.23753e+08, 17500, 0, 0, 0, 0, 0, 0, 0, 0, 6.11433e-07, 0.0107001, 3.8147e-06, 0, 0, 0, 0, 0, 0, 0
254147, 4925, 552, 49, 49, 2, 13955, 0.0118328, 73449, 4.09023e+08, 13666.4, 0, 0, 0, 0, 0, 0, 0, 0, 5.83322e-07, 0.00797192, 3.8147e-06, 0, 0, 0, 0, 0, 0, 0
254148, 4925, 552, 49, 49, 2, 1225, 0.0122153, 75823.3, 3.70628e+07, 1238.45, 0, 0, 0, 0, 0, 0, 0, 0, 6.14411e-07, 0.000760916, 3.8147e-06, 0, 0, 0, 0, 0, 0, 0
254149, 4925, 552, 49, 49, 2, 1423, 0.0117951, 73215, 4.15758e+07, 1389.13, 0, 0, 0, 0, 0, 0, 0, 0, 6.2214e-07, 0.000864235, 3.8147e-06, 0, 0, 0, 0, 0, 0, 0
254174, 4926, 810, 79, 79, 2, 8914, 0.0118801, 108209, 3.84914e+08, 12861, 0, 0, 0, 0, 0, 0, 0, 0, 4.45823e-07, 0.00573373, 2.86102e-06, 0, 0, 0, 0, 0, 0, 0
254175, 4926, 810, 79, 79, 2, 964, 0.0121327, 110510, 4.25096e+07, 1420.43, 0, 0, 0, 0, 0, 0, 0, 0, 4.44282e-07, 0.00063107, 2.86102e-06, 0, 0, 0, 0, 0, 0, 0
254176, 4926, 810, 79, 79, 2, 506, 0.0116594, 106199, 2.14446e+07, 716.488, 0, 0, 0, 0, 0, 0, 0, 0, 6.51805e-09, 4.6701e-06, 2.86102e-06, 0, 0, 0, 0, 0, 0, 0
254178, 4926, 810, 79, 79, 2, 7687, 0.0119568, 108908, 3.34071e+08, 11162.3, 0, 0, 0, 0, 0, 0, 0, 0, 4.24066e-07, 0.00473357, 2.86102e-06, 0, 0, 0, 0, 0, 0, 0
254193, 4926, 810, 79, 79, 2, 1686, 0.0118788, 108197, 7.27952e+07, 2432.28, 0, 0, 0, 0, 0, 0, 0, 0, 3.61275e-07, 0.000878722, 2.86102e-06, 0, 0, 0, 0, 0, 0, 0
254196, 4926, 810, 79, 79, 2, 2900, 0.0118843, 108248, 1.2527e+08, 4185.59, 0, 0, 0, 0, 0, 0, 0, 0, 4.76901e-07, 0.00199611, 2.86102e-06, 0, 0, 0, 0, 0, 0, 0
254199, 4926, 810, 79, 79, 2, 1861, 0.0119837, 109153, 8.10592e+07, 2708.45, 0, 0, 0, 0, 0, 0, 0, 0, 4.11986e-07, 0.00111585, 2.86102e-06, 0, 0, 0, 0, 0, 0, 0
254204, 4926, 810, 79, 79, 2, 5605, 0.0118367, 107814, 2.41147e+08, 8057.29, 0, 0, 0, 0, 0, 0, 0, 0, 4.59295e-07, 0.00370067, 2.86102e-06, 0, 0, 0, 0, 0, 0, 0
254205, 4926, 810, 79, 79, 2, 1877, 0.0120867, 110091, 8.24569e+07, 2755.21, 0, 0, 0, 0, 0, 0, 0, 0, 4.4925e-07, 0.00123778, 2.86102e-06, 0, 0, 0, 0, 0, 0, 0
254214, 4928, -1, 0, 0, 0, 3321, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
254223, 4928, -1, 0, 0, 0, 3030, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
254241, 4928, -1, 0, 0, 0, 2478, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
254270, 4928, -1, 0, 0, 0, 20130, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
254291, 4930, 0, 2, 2, 2, 417, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
254292, 4930, 0, 2, 2, 2, 510, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
254293, 4930, 810, 79, 79, 2, 4212, 0.0117918, 107405, 1.8053e+08, 6031.86, 0, 0, 0, 0, 0, 0, 0, 0, 4.53497e-07, 0.00273543, 2.86102e-06, 0, 0, 0, 0, 0, 0, 0
254302, 4930, 810, 79, 79, 2, 5017, 0.0118853, 108257, 2.16734e+08, 7241.65, 0, 0, 0, 0, 0, 0, 0, 0, 4.5993e-07, 0.00333065, 2.86102e-06, 0, 0, 0, 0, 0, 0, 0
254303, 4930, 810, 79, 79, 2, 640, 0.0118569, 107998, 2.7582e+07, 921.582, 0, 0, 0, 0, 0, 0, 0, 0, 4.61843e-07, 0.000425626, 2.86102e-06, 0, 0, 0, 0, 0, 0, 0
254304, 4930, 810, 79, 79, 2, 648, 0.011782, 107316, 2.77507e+07, 927.206, 0, 0, 0, 0, 0, 0, 0, 0, 4.5075e-07, 0.000417938, 2.86102e-06, 0, 0, 0, 0, 0, 0, 0
254330, 4935, 810, 79, 79, 2, 1569, 0.0117399, 106932, 6.69532e+07, 2237.02, 0, 0, 0, 0, 0, 0, 0, 0, 4.59502e-07, 0.00102791, 2.86102e-06, 0, 0, 0, 0, 0, 0, 0
254331, 4935, 810, 79, 79, 2, 23639, 0.0118313, 107765, 1.01657e+09, 33966.1, 0, 0, 0, 0, 0, 0, 0, 0, 4.62198e-07, 0.0156991, 2.86102e-06, 0, 0, 0, 0, 0, 0, 0
254332, 4935, 810, 79, 79, 2, 10744, 0.011802, 107498, 4.60896e+08, 15399.5, 0, 0, 0, 0, 0, 0, 0, 0, 4.65171e-07, 0.0071634, 2.86102e-06, 0, 0, 0, 0, 0, 0, 0
254378, 4937, 28, 27, 23, 2, 2114, 0.00122997, 387.269, 327394, 10.9158, 0, 0, 0, 0, 0, 0, 0, 0, 0.000114492, 0.00124977, 0.000199795, 0, 0, 0, 0, 0, 0, 0
254379, 4937, 28, 0, 0, 0, 1904, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
254381, 4937, 28, 27, 23, 2, 11888, 0.0013704, 431.483, 2.05123e+06, 68.393, 0, 0, 0, 0, 0, 0, 0, 0, 1.45218e-05, 0.000993191, 2.47955e-05, 0, 0, 0, 0, 0, 0, 0
254382, 4937, 28, 0, 0, 0, 327, 0.429686, 135291, 1.62588e+07, 589.869, 0, 0, 0, 0, 0, 0, 0, 0, 0.00260874, 1.53882, 1, 0, 0, 0, 0, 0, 0, 0
254385, 4937, 28, 0, 0, 0, 2724, 0.151266, 47627.7, 5.03563e+07, 1729.84, 0, 0, 0, 0, 0, 0, 0, 0, 0.0181267, 31.3562, 1, 0, 0, 0, 0, 0, 0, 0
254390, 4937, 28, 0, 0, 0, 2709, 0.150204, 47293.1, 4.97377e+07, 1708.23, 0, 0, 0, 0, 0, 0, 0, 0, 0.0180992, 30.9176, 1, 0, 0, 0, 0, 0, 0, 0
254393, 4937, 28, 0, 0, 0, 5849, 0.108275, 34091.3, 7.80576e+07, 2658.67, 0, 0, 0, 0, 0, 0, 0, 0, 0.0301903, 80.266, 1, 0, 0, 0, 0, 0, 0, 0
254394, 4937, 28, 27, 23, 2, 1579, 0.00112662, 354.727, 223995, 7.46818, 0, 0, 0, 0, 0, 0, 0, 0, 1.51859e-05, 0.000113411, 2.47955e-05, 0, 0, 0, 0, 0, 0, 0
254395, 4937, 28, 27, 23, 2, 618, 0.00121237, 381.727, 94340, 3.14543, 0, 0, 0, 0, 0, 0, 0, 0, 1.48329e-05, 4.66559e-05, 2.47955e-05, 0, 0, 0, 0, 0, 0, 0
254396, 4937, 28, 27, 23, 2, 2816, 0.0010095, 317.851, 357955, 11.9342, 0, 0, 0, 0, 0, 0, 0, 0, 1.56057e-05, 0.000186243, 2.47955e-05, 0, 0, 0, 0, 0, 0, 0
254418, 4942, 967, 210, 210, 2, 309, 0.0117519, 127789, 1.57577e+07, 526.492, 0, 0, 0, 0, 0, 0, 0, 0, 4.5247e-07, 0.000238222, 2.38419e-06, 0, 0, 0, 0, 0, 0, 0
254419, 4942, 967, 210, 210, 2, 4913, 0.0114491, 124497, 2.44102e+08, 8155.37, 0, 0, 0, 0, 0, 0, 0, 0, 3.73295e-07, 0.00304436, 2.38419e-06, 0, 0, 0, 0, 0, 0, 0
254422, 4942, 967, 210, 210, 2, 6950, 0.0116335, 126502, 3.50858e+08, 11722.5, 0, 0, 0, 0, 0, 0, 0, 0, 4.72867e-07, 0.00554318, 2.38419e-06, 0, 0, 0, 0, 0, 0, 0
254475, 4945, 16, 40, 36, 2, 462, 0.0445962, 8023.75, 1.46964e+06, 49.4263, 0, 0, 0, 0, 0, 0, 0, 0, 1.21682e-05, 0.000601429, 2.47955e-05, 0, 0, 0, 0, 0, 0, 0
254476, 4945, 16, 40, 36, 2, 13693, 0.00256333, 461.194, 2.52476e+06, 84.2017, 0, 0, 0, 0, 0, 0, 0, 0, 1.46581e-05, 0.00123424, 2.47955e-05, 0, 0, 0, 0, 0, 0, 0
254479, 4945, 16, 40, 36, 2, 12831, 0.0019315, 347.516, 1.7829e+06, 59.453, 0, 0, 0, 0, 0, 0, 0, 0, 1.64238e-05, 0.000976442, 2.47955e-05, 0, 0, 0, 0, 0, 0, 0
254487, 4946, -1, 0, 0, 0, 1873, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
254495, 4946, -1, 0, 0, 0, 2476, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
254529, 4946, -1, 0, 0, 0, 2686, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
254530, 4946, -1, 0, 0, 0, 3089, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
254553, 4946, -1, 0, 0, 0, 829, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
254559, 4946, -1, 0, 0, 0, 1874, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
254564, 4946, -1, 0, 0, 0, 871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
254568, 4946, -1, 0, 0, 0, 5712, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
254576, 4946, -1, 0, 0, 0, 4612, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
254577, 4946, -1, 0, 0, 0, 5375, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
254578, 4946, -1, 0, 0, 0, 2621, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
254581, 4946, -1, 0, 0, 0, 2693, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
254586, 4946, -1, 0, 0, 0, 7922, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
254589, 4947, -1, 0, 0, 0, 1465, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
254604, 4947, 990, 187, 187, 2, 4406, 0.011761, 130930, 2.30208e+08, 7691.68, 0, 0, 0, 0, 0, 0, 0, 0, 4.12513e-07, 0.00317291, 2.38419e-06, 0, 0, 0, 0, 0, 0, 0
254606, 4947, 990, 187, 187, 2, 9843, 0.0119127, 132619, 5.20904e+08, 17404.9, 0, 0, 0, 0, 0, 0, 0, 0, 4.4217e-07, 0.0076959, 2.38419e-06, 0, 0, 0, 0, 0, 0, 0
254607, 4947, 990, 187, 187, 2, 934, 0.0122097, 135925, 5.06578e+07, 1692.72, 0, 0, 0, 0, 0, 0, 0, 0, 4.96164e-07, 0.000839867, 2.38419e-06, 0, 0, 0, 0, 0, 0, 0
254608, 4947, 990, 187, 187, 2, 24386, 0.011884, 132299, 1.28744e+09, 43016.7, 0, 0, 0, 0, 0, 0, 0, 0, 4.27653e-07, 0.0183962, 2.38419e-06, 0, 0, 0, 0, 0, 0, 0
254619, 4947, 990, 187, 187, 2, 1623, 0.0119507, 133042, 8.61649e+07, 2879.03, 0, 0, 0, 0, 0, 0, 0, 0, 1.9619e-07, 0.000564838, 2.38419e-06, 0, 0, 0, 0, 0, 0, 0
254621, 4947, 990, 187, 187, 2, 9743, 0.0118515, 131937, 5.12969e+08, 17139.5, 0, 0, 0, 0, 0, 0, 0, 0, 4.69295e-07, 0.00804349, 2.38419e-06, 0, 0, 0, 0, 0, 0, 0
254627, 4947, 990, 187, 187, 2, 812, 0.0123343, 137312, 4.44891e+07, 1486.63, 0, 0, 0, 0, 0, 0, 0, 0, 2.68107e-07, 0.000398576, 2.38419e-06, 0, 0, 0, 0, 0, 0, 0
254628, 4947, 990, 187, 187, 2, 428, 0.0120781, 134460, 2.2964e+07, 767.317, 0, 0, 0, 0, 0, 0, 0, 0, 4.60111e-07, 0.000353051, 2.38419e-06, 0, 0, 0, 0, 0, 0, 0
254629, 4947, 990, 187, 187, 2, 6067, 0.011655, 129750, 3.14145e+08, 10495.9, 0, 0, 0, 0, 0, 0, 0, 0, 4.06882e-07, 0.0042706, 1.43051e-06, 0, 0, 0, 0, 0, 0, 0
254630, 4947, 990, 187, 187, 2, 4521, 0.0117142, 130409, 2.3528e+08, 7861.07, 0, 0, 0, 0, 0, 0, 0, 0, 4.03407e-07, 0.00317121, 1.43051e-06, 0, 0, 0, 0, 0, 0, 0
254632, 4947, 990, 187, 187, 2, 3082, 0.0114108, 127031, 1.56247e+08, 5220.13, 0, 0, 0, 0, 0, 0, 0, 0, 3.3865e-07, 0.0017678, 1.43051e-06, 0, 0, 0, 0, 0, 0, 0
254640, 4947, 990, 187, 187, 2, 5613, 0.0119502, 133036, 2.9798e+08, 9956.41, 0, 0, 0, 0, 0, 0, 0, 0, 4.02435e-07, 0.00400681, 1.43051e-06, 0, 0, 0, 0, 0, 0, 0
254644, 4947, 990, 187, 187, 2, 2937, 0.0116496, 129689, 1.52004e+08, 5078.63, 0, 0, 0, 0, 0, 0, 0, 0, 4.08671e-07, 0.00207549, 1.43051e-06, 0, 0, 0, 0, 0, 0, 0
254646, 4947, 990, 187, 187, 2, 3933, 0.011822, 131609, 2.06559e+08, 6901.59, 0, 0, 0, 0, 0, 0, 0, 0, 4.06982e-07, 0.00280882, 1.43051e-06, 0, 0, 0, 0, 0, 0, 0
254648, 4947, 990, 187, 187, 2, 11591, 0.0116443, 129631, 5.99624e+08, 20034.1, 0, 0, 0, 0, 0, 0, 0, 0, 3.98407e-07, 0.00798172, 1.43051e-06, 0, 0, 0, 0, 0, 0, 0
254649, 4947, 990, 187, 187, 2, 2616, 0.011567, 128770, 1.34434e+08, 4491.5, 0, 0, 0, 0, 0, 0, 0, 0, 3.17687e-07, 0.00142689, 1.43051e-06, 0, 0, 0, 0, 0, 0, 0
254651, 4947, 990, 187, 187, 2, 15874, 0.0118388, 131797, 8.34877e+08, 27895.2, 0, 0, 0, 0, 0, 0, 0, 0, 3.87252e-07, 0.0108025, 1.43051e-06, 0, 0, 0, 0, 0, 0, 0
254652, 4947, 990, 187, 187, 2, 5330, 0.0117833, 131178, 2.79013e+08, 9322.37, 0, 0, 0, 0, 0, 0, 0, 0, 3.74742e-07, 0.00349348, 1.43051e-06, 0, 0, 0, 0, 0, 0, 0
254653, 4947, 990, 187, 187, 2, 6529, 0.0116731, 129951, 3.38589e+08, 11312.7, 0, 0, 0, 0, 0, 0, 0, 0, 3.85269e-07, 0.00435842, 1.43051e-06, 0, 0, 0, 0, 0, 0, 0
254654, 4947, 990, 187, 187, 2, 1449, 0.0118998, 132475, 7.66e+07, 2559.42, 0, 0, 0, 0, 0, 0, 0, 0, 3.93961e-07, 0.00100831, 1.43051e-06, 0, 0, 0, 0, 0, 0, 0
254670, 4948, -1, 0, 0, 0, 6106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
254673, 4948, -1, 0, 0, 0, 10298, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
254691, 4948, -1, 0, 0, 0, 27614, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
254701, 4948, -1, 0, 0, 0, 2784, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
254704, 4948, -1, 0, 0, 0, 6612, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
254705, 4948, -1, 0, 0, 0, 444, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
254706, 4948, -1, 0, 0, 0, 14446, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
254735, 4948, -1, 0, 0, 0, 1931, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
254744, 4948, -1, 0, 0, 0, 3657, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
254750, 4948, -1, 0, 0, 0, 12132, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
254761, 4948, -1, 0, 0, 0, 13126, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
254766, 4948, -1, 0, 0, 0, 36402, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
254822, 4948, -1, 0, 0, 0, 3216, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
254828, 4948, -1, 0, 0, 0, 9441, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
254837, 4948, -1, 0, 0, 0, 4719, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
254842, 4948, -1, 0, 0, 0, 3576, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
254846, 4948, -1, 0, 0, 0, 2075, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
254848, 4948, -1, 0, 0, 0, 1979, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
254849, 4948, -1, 0, 0, 0, 32648, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
254854, 4948, -1, 0, 0, 0, 2140, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
254857, 4948, -1, 0, 0, 0, 14424, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
254877, 4948, -1, 0, 0, 0, 61907, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
